,symptom,label
799,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
800,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
801,두피비듬에 좋은 샴푸추천좀용,두피
802,샴푸두피팩트리트먼트린스 순으로 해도 괜찮을까요,두피
803,어릴때부터 두피에 이게 있었는데 소형 현미경이생겨서 우연히 봤는데요 두피에 이런게 있어서요 모낭염 뭐 이런종류 인가요이런게 있다고해서 살면서 불편했던적은 없습니다,두피
804,제 피부가 몸은 건성인데 얼굴 티존만 기름기 있는 상황입니다 머리는 2일에 한번 감는데 두피 각질이 심한거같아요 하루에 한번 감는걸로 바꾸는게 좋을까요샴푸도 그냥 엘라스틴 쓰는데 두피 전용으로 바꿔야하나 고민입니다,두피
805,다들 몸이 뜨겁거나 땀이날때 두피에도 열이 나는게 정상인가요 아니면 두피는 괜찮은건가요 요즘에 두피열 때문에 신경이 쓰여서몸이 더울때 두피도 뜨겁거든요,두피
806,두피문신 할 생각인데 나중에 탈색도 밝게 할 생각이에요근데 문신을 검은색으로 할텐데 그럼 탈색 후에 문신한게 너무 티나지 않을까요탈색은 두피문신 하고 몇 달 뒤에 할거에요,두피
807,예전에는 안 그랬는데 요즘 머리두피가 간지럽고살짝 붉은끼도 있어요머리는 저녁에 감고잘 말리고 자는데도 이래요두피도 꼼꼼히 씻고 마사지도 하는데 이러네요모공도 예전보다 쫌 많이 비어졌다고 생각하고혹시 탈모는 아니겠죠,두피
808,두피 각질케어 샴푸의 효능이 뭔가요말 그대로 각질이 안생기게 두피를 촉촉하게 유지시켜주는 샴푸인가요오일 성분은 함유 많이 안됐는지 두피 치료중이라 가급적이면 오일 함량이 적은 샴푸를 쓰라고 하셔서제품 추천 말고 효능 좀 알려주세요광고는 신고하겠습니다,두피
809,요즘 따라 두피가 계속 간지럽고 트러블도 한두개씩 계속 올라와요ㅠㅠ그래서 두피에센스를 써볼까 하는데 쓰면 정말 도움이 될까 싶어서요ㅠ두피에센스로 관리해보신 분들 계시면 괜찮은지 관리는 어떻게 하고 계시는지 답변 부탁드릴게요ㅠㅠ,두피
810,1씻을때 샴푸를 두피에 바르고 문질르고 좀 기다렸다가 씻는게 두피에 좋나요2제가 45일정도에 한번씩 머리를 감는데머리를 안감은지 2일정도 되면 머리가 가지러워서 자다가도 깨고 하는데 두피 안 가려움즘 어덯게 없애수있나요하루에 한번씩 감아라 그렇답변 사절 입니다3비듬도 많이 생기고 하는데 없앨수 있는 방법이 먼가요내공50겁니다홍보성글 올리지 마세요,두피
811,안티댄드로프 샴푸 사용중인데요 23일 안감아도 두피가 뽀송하고 냄새가 안나거든요 그래서 각질 원인이 피지 과다분비는 아닌 것 같구요 머리말릴때마다 털면 각질이 우수수 떨어지고 헤어라인쪽에 각질이 끼인게 보이기도 하고ㅠㅠ 말릴때마다 몇분을 털어야 좀 말끔해집니다 건조해서 그런걸까요 아니면 뭐가 원인일까요 프락톤아민이 들어간 샴푸가 비듬에 탁월하다고 해서 몇개월 사용하고 있구요 냄새랑 기름진거는 없어졌는데 이놈의 각질은 여전해요두피는 빨간 적이 없고 저 샴푸 쓰고나서는 가려운 적도 없어요 근데 각질은 심하다는게 문제입니다ㅠ두피 보습을 해야할까요,두피
812,두피에 저렇게 갈색점이 군데군데 보이는데 피부염인가요,두피
813,머리 각질이랑 가려움이 좀 심해진 것 같아서 두피샴푸 써보려고하는데요두피샴푸 어떤게 제일 괜찮나요가끔가다 정수리쪽에 각질인지 비듬인지 하얀게 가끔씩 보여서 은근 신경쓰이더라구요머리도 매일 감는데 괜히 안씻는 사람처럼 보이는 것 같고ㅠㅠ그리고 요즘들어 머리를 감고 나와도 두피가 답답한 느낌이 드는데이것도 두피샴푸로 바꾸면 좋아질까요나름 두피마사지도 하고 머리도 꼼꼼하게 헹구는데 깔끔하게 씻기는 느낌이 안들더라구요,두피
814,두피가 여름에는 괜찮은데 겨울만 되면 가려움증이 심해지고 비듬이 생겨요 비듬도 막 우수수 떨어지는 비듬이 아니라 두피에 붙어있어서 손톱이나 핀셋으로 떼어내야 해요 머리 떡지는건 하루 안 감으면 조금 기름진 정도 별로 기름지지도 않고 겨울에만 두피가 가렵고 비듬이 생겨서 두피 건조로 인해 비듬이 생기는 줄 알았습니다 그래서 헤어 토닉을 사서 뿌리며 케어해 주었는데 별 효과는 못 봤어요제 두피 타입은 지성일까요 건성일까요,두피
815,두피 각질때문에 고민이에요머리를 최대한 깨끗하게 감는것같은데머리말리고나면 두피에 각질이 올라와있어요 검은 옷을 입으면 옷에도 비듬이 떨어진게 보여요 ㅜㅜ 해결방법이 없을까요,두피
816,제가 저녁마다 머리를 감는데 어제 집에서 셀프로 뿌리탈색을 하는데 두피가 너무 아파서 3분만에 머리를 감았는데요 밤에 머리를 감고 다다음날 오전에 탈색을 하면 두피가 이번보다는 안아플까요탈색할때 두피 보호하는 방법 좀 알려주세요,두피
817,이번에 코로나 자가격리때문에 일주일동안 머리 안감은적이있는데 머리를 너무 오랫동안 안감아서 그런건지 머리를 감아도 두피각질이 엄청큰게 많이ㅣ떨어져요 살면서 이렇게 두피각질 심한적이없었는데 머리 일주일동안 안감으면 이렇게 될 수 있는건가요 어떻게 해야 없어지나여,두피
818,몇년째 고생중입니다 하루라도 안감으면 떡지고 가렵고 두피에 비듬들이 두피에 딱붙어잇어 손톱으로 긁고 털고 머리감습니다 감아도 나오긴하지만 긁어내야 적게나오니다 원형탈모도 생겻엇고요 뾰루지도 두피에많이나요 어떡해야하나요좋다는 제품다써봣지만 달라지지않아요,두피
819,두피에 열감이 있으면서 머리 빡빡 잘 감고나와도 러쉬샴푸를 써도 향수샴푸를써도ㅠㅠ 두피에 손 가져갔다가 떼면묘한 두피 비린내가 나는데 머가 문젤까요ㅠㅠ미용실에서 두피가 별로 안좋다고 그랬는데이런건 머 무슨 병원을 가야하는지미용실에서 두피 클리닉을 받아야 하는지,두피
820,요즘들어 머리가 자주 가려운데 비듬까지 생겨서 관리하기가 너무 힘들어요ㅠㅠ주변에서 샴푸 바꿔서 써보라고 하길래 두피샴푸추천 받아서 바꿔보고 싶은데 어떤게 좋을까요지금까지 두피문제같은데 딱히 없어서 신경안썼는데갑자기 이러니까 어떻게 관리해야할지 막막하네요ㅠ저같은 증상 겪어보셨던 분들중에 효과보셨던 제품 있으면 두피샴푸추천 부탁드릴게요두피가 예전보다 많이 민감해진게 느껴져서 두피샴푸추천 중에서도 성분이 순한제품이었으면 좋겠어요,두피
821,안녕하세요 질문이있어요머리가 간지러워서 두피샴푸로 바꿔볼려고 합니다 두피샴푸 다양하게 있더라고요 그런데 어떤 두피샴푸가 좋을지 모르겠습니다 두피샴푸 중에 천연성분이 함유된 제품 있을까요 두피샴푸 괜찮은거 아시면은 알려주세요,두피
822,Ts샴푸는 두피 전용 샴푸인가요,두피
823,요즘 두피가 부분별로 빨가고 가려워요머리도 조금씩빠지는거 같은데 탈모인가요,두피
824,안녕하세요 제가 두피에 딱지 같은게있어서 땠는데검은색 이상한거 라서 제 두피에 이상이있나  한번 지식인에 물어봅니다,두피
825,서울에 두피마사지 받을수 있는곳 있나요미용실이나 케어 말고 정말 지압을 받고 싶은데 유튜브 인스타 다 뒤져도 없어서요카더라 말고 정말 두피지압 받아보신 분들 중에서 괜찮은 곳 있을까요,두피
826,한 2년전부터 정수리부분이 두피가 좀 많이 비치는거같아병원에 가본 결과 머리카락이 얇고 탈모를 10단계로 봤을때 2단계정도 라고 들어서 그때부터 프로페시아를 먹고있습니다그때부터 두피건강에 나름 신경 쓴다고 탈모에 좋은 샴푸 샴푸 방법 등등 두피관리에 신경쓰며 지내고있구요육안으로 보이는상태는 더 심해지진 않았구요 주변인들에게 물어보니 많이 양호해진것같다고 합니다양호해졌다기보단 더 심해지지 않았다고 해석하는게 맞는거 같네요ㅋ사진은 휴대폰 내시경으로 찍은거구요 나름 관리한다고 하고는있는데 두피상태가 양호한지 아닌지 모르겠어서 질문드립니다ㅜㅜ사진이 조금 흐린점 죄송합니다두피가 붉거나하진 않구요 가끔가진 여드름처럼 하나씩 나긴하는데 금방 사라지긴 합니다모발 개수가 양호한지 두피가 잘 관리되고 있는지 궁금합니다,두피
827,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
828,샴푸를 새로 사보려고 하는데 두피유형이 헷갈리네요지금은 클로란 퀴닌 샴푸써요두피냄새는 하루안감으면 나는거같아요그런데 머리가 떡지진 않아요그리고 가끔 가렵기도하고 두피만져보다보면 뾰루지도 있어요민감성인가요 지루성인가요 아니면 건성인가요피부는 유분이 많이올라오는 지성입니다미용실가면 머리카락이 건조하다는 소리를 듣는데두피도 건조한겅까요,두피
829,셀프 버블 탈색 후 염색까지 다 한 상태입니다 두피에서 진물이나 피는 나지 않고 두피가 따끔하거나 간지럽다는 느낌이 계속 들어서 어떻게 관리해야 하나요 약산성 샴푸로만 관리 해도 괜찮을까요 ㄱ아니면 병원을 가야하나요,두피
830,제가 각질이 너무 심해서 샴푸문제인가 싶어 샴푸를 바꿔보려는데 제 두피 타입을 모르겠어요ㅜㅜㅜ 왜 이렇게 각질이 심한지도 모르겠구요 제 두피 타입과 원인 해결방법좀 알려주세요,두피
831,최근 두피에 뾰루지 같은 게 자주납니다 가렵기도 하구요 이거 혹시 두피지루성피부염 증상인가요ㅠㅠ 현재 두피로 발병된 지루성으로 인해 걱정이 많으시리라,두피
832,아토피가 있고 두피쪽에도 비듬이 많습니다비듬 크기는 두피를 봤을땐 손톱보다 크게 형성되어 있는거도 있고떨어질때는 쪼개져서 떨어집니다 떨어지는 비듬도 일반 비듬이랑 다르게 매우크고 전체적으로 그냥 두피가 벗겨진다는 느낌이 들 정도로 많습니다 비듬은 건조하다고 생각되는 편이고 하얀색 입니다눈으로보면 더 크고 하얀곳이 많으며 제이슨 샴푸를 썼을때 비듬이 사라졌다가 3년정도 쓰다 안쓰다 반복하니 요즘은 효과가 없습니다피부과를 가봐야할까요 ㅠㅠ,두피
833,어느 날부터 두피가 눌러보면 아픈데 왜 그럴까요,두피
834,한달에 5회이상 두통으로 타이레놀을 달고사는데갑자기 오른쪽 두피 한부분이 스치기만해도 너무 아파요ㅜㅜ겉보기에 빨갛거나 부어있거나 열감이있거나 그런건 전혀없어요 두피가 문제가 아니라 신경이 문제인거같은데ㅠ 제 뇌혈관에 문제가 생긴걸까요 ㅜㅜ 박동성 두통이 있으면 ct angio를 찍어보는게 좋은가요명확히 오른쪽이 자주아파요ㅜㅜ 넘 걱정되네요,두피
835,1두피팩이랑 트리트먼트가 어떤 차이가 있나요 2두피팩트리트먼트 둘다샴푸후 사용인지 샴프전 사용인지 궁금하네요3샴프 두피팩 트리트먼트 셋다 사용해도 되나요,두피
836,두피에 뭔가 딱지 같은게 있는 곳도 있고 또 두피를 가려워서 긁으면 진물이 나요 심각한 건가요 머리가 많이 빠지게 되는 그런 건가요 불안하네요 알려주세요 ㅠㅠ,두피
837,제가 두피는 간지럽고 머리카락에는 윤기가 많습니다 이경우에는 무슨 샴푸를 사용하는것이 좋을까요,두피
838,안녕하세요 제 동생 두피가 좀 이상한거 같애서 질문을 올려요 사진 속 머리카락에 한얀거 뭔가요,두피
839,ㅈㄱㄴ탈색 세번하고 염색 두번했는데 염색 한번더 할 예정인데 탈색염색하고 나서 두피가 일어나서 비듬이 좀 생기더라구요 비듬완화랑 두피진정케어 효과가 모두 있으면 좋겠지만 둘중 하나라도 효과볼수 있으면 일단 추천해주세요 지금은 라우쉬 안티 댄드러프 샴푸랑 트리트먼트 쓰고 있어요 라우쉬 추천해주셔도 됩니다,두피
